"","GW3005","GW3314","GW4194","GW3030","GW4193","GW4283","GW3576","GW3582","GW3014","GW3047","GW4094","GW4377","GW4229","GW5970","GW5971","GW5998","GW3217","GW5854","GW3078","GW3134","GW4340","GW4409","GW5936","GW4507","GW3074","GW5894","GW6169","GW3294","GW3257","GW3265","GW3263","GW6114","GW4299","GW5889","GW4298","GW6134","GW4433","GW3065","GW4310","GW4301","GW4285","GW4434","GW5926","GW3068","GW4305","GW6053","GW3107","GW3108","GW3018","GW3124","GW3127","GW3125","GW3123","GW3077","GW3523","GW3010","GW4431","GW3122","GW4082","GW4284","GW4286","GW4374","GW4191","GW6026","GW6016","GW6198","GW5850","GW5973","GW6197","GW5796","GW3119","GW6193","GW3387","GW3443","GW3488","GW4420","GW3236","GW3250","GW6141","GW4440","GW5831","GW4293","GW4147","GW4476","GW6018","GW4249","GW4246","GW4187","GW4339","GW3145","GW4109","GW4146","GW4253","GW6139","GW6084","GW5967","GW5871","GW3528","GW3543","GW3364","GW3487","GW3479","GW3434","GW3320","GW3234","GW3248","GW3406","GW3246","GW3390","GW3233","GW3389","GW3240","GW3232","GW3491","GW3430","GW4436","GW4439","GW5910","GW5878","GW5907","GW5888","GW3405","GW6100","GW6087","GW6202","GW3420","GW3413","GW3409","GW3407","GW3398","GW3490","GW3410","GW3574","GW5876","GW6176","GW5930","GW3496","GW6186","GW5943","GW5915","GW3415","GW3448","GW3092","GW6015"
"GW3246",0.5333307024121,0.5347745918661,0.5309239132756,0.5305931553462,0.530082027246,0.5268322136847,0.541613000451,0.546036352261,0.546731779751,0.517235069231,0.578704316451,0.590528786611,0.552419578071,0.524952805137,0.5325123135,0.569754814448,0.572442854016,0.57806095512,0.565702119669,0.566647669942,0.580713409516,0.618569257615,0.624751578615,0.634775799814,0.538800721544,0.653110837726,0.653247802018,0.712266587571,0.703837383336,0.705525085306,0.707281366575,0.542971652559,0.545219305056,0.551840927148,0.550127220592,0.549090220071,0.54930945566,0.548334624483,0.547012863776,0.577371644651,0.595586416121,0.56568250503,0.5659445697097,0.5653195150617,0.477548859481,0.533898135311,0.517369298139,0.519274804615,0.530024433727,0.723084112631,0.596364356511,0.565220848951,0.503320857901,0.532642407251,0.522389920431,0.530980408971,0.384002716631,0.42854409691,0.445088406123,0.44227631894,0.442900247976,0.435993424522,0.424963602121,0.424414207659,0.434878903617,0.434784780306,0.442065623334,0.43576576364,0.433691165714,0.431867880546,0.420110633795,0.486204581951,0.475403445061,0.460367337281,0.460836790258,0.209827940371,0.297902123384,0.3015633248,0.276616891432,0.06187296412,0.047788597019,0.046345668173,0.043672669729,0.048852820589,0.106261350328,0.116206535181,0.113196934856,0.108906280766,0.111315320958,0.118479650685,0.114551087881,0.11138239676,0.107709980859,0.035206806698,0.03467401024,0.033539226028,0.033752044048,0.039083544693,0.033726256918,0.028686577789,0.031999916546,0.030729772307,0.022015948558,0.020785233159,0.018087744267,0.022896721821,0.012172325362,0,0.025301458882,0.023247905007,0.04111604422,0.020471520481,0.017821218928,0.025551563732,0.024037694486,0.048197898363,0.103871763041,0.589735222281,0.480313678871,0.463930325281,0.465605184977,0.474555529883,0.4837272079491,0.4955673478941,0.4852179174581,0.4815748969701,0.4793646822011,0.4764933951281,0.4777876590561,0.4754147510661,0.473073991732,0.474415479808,0.469378588459,0.466729661,0.529165999511,0.634424148191,0.532510476951,0.522728659641,0.558261203891,0.559639295631,0.666923383531,0.622894444431,0.607029644051,0.591625640481
"GW3390",0.5434802306681,0.5449241201221,0.5410734415316,0.5407426836022,0.540231555502,0.5369817419407,0.551762528707,0.556185880517,0.556881308007,0.527384597487,0.588853844707,0.600678314867,0.562569106327,0.535102333393,0.542661841756,0.579904342704,0.582592382272,0.588210483376,0.575851647925,0.576797198198,0.590862937772,0.628718785871,0.634901106871,0.64492532807,0.5489502498,0.663260365982,0.663397330274,0.722416115827,0.713986911592,0.715674613562,0.717430894831,0.553121180815,0.555368833312,0.561990455404,0.560276748848,0.559239748327,0.559458983916,0.558484152739,0.557162392032,0.587521172907,0.605735944377,0.575832033286,0.5760940979657,0.5754690433177,0.487698387737,0.544047663567,0.527518826395,0.529424332871,0.540173961983,0.733233640887,0.606513884767,0.575370377207,0.513470386157,0.542791935507,0.532539448687,0.541129937227,0.394152244887,0.438693625166,0.455237934379,0.452425847196,0.453049776232,0.446142952778,0.435113130377,0.434563735915,0.445028431873,0.444934308562,0.45221515159,0.445915291896,0.44384069397,0.442017408802,0.430260162051,0.496354110207,0.485552973317,0.470516865537,0.470986318514,0.219977468627,0.30805165164,0.311712853056,0.286766419688,0.072022492376,0.057938125275,0.056495196429,0.053822197985,0.059002348845,0.116410878584,0.126356063437,0.123346463112,0.119055809022,0.121464849214,0.128629178941,0.124700616137,0.121531925016,0.117859509115,0.045356334954,0.044823538496,0.043688754284,0.043901572304,0.049233072949,0.043875785174,0.038836106045,0.042149444802,0.040879300563,0.032165476814,0.030934761415,0.028237272523,0.033046250077,0.025479840138,0.025301458882,0,0.015986635631,0.03769771817,0.017053194431,0.02107523129,0.035701091988,0.034187222742,0.058347426619,0.114021291297,0.599884750537,0.490463207127,0.474079853537,0.475754713233,0.484705058139,0.4938767362051,0.5057168761501,0.4953674457141,0.4917244252261,0.4895142104571,0.4866429233841,0.4879371873121,0.4855642793221,0.483223519988,0.484565008064,0.479528116715,0.476879189256,0.539315527767,0.644573676447,0.542660005207,0.532878187897,0.568410732147,0.569788823887,0.677072911787,0.633043972687,0.617179172307,0.601775168737
"GW3233",0.5414266767931,0.5428705662471,0.5390198876566,0.5386891297272,0.538178001627,0.5349281880657,0.549708974832,0.554132326642,0.554827754132,0.525331043612,0.586800290832,0.598624760992,0.560515552452,0.533048779518,0.540608287881,0.577850788829,0.580538828397,0.586156929501,0.57379809405,0.574743644323,0.588809383897,0.626665231996,0.632847552996,0.642871774195,0.546896695925,0.661206812107,0.661343776399,0.720362561952,0.711933357717,0.713621059687,0.715377340956,0.55106762694,0.553315279437,0.559936901529,0.558223194973,0.557186194452,0.557405430041,0.556430598864,0.555108838157,0.585467619032,0.603682390502,0.573778479411,0.5740405440907,0.5734154894427,0.485644833862,0.541994109692,0.52546527252,0.527370778996,0.538120408108,0.731180087012,0.604460330892,0.573316823332,0.511416832282,0.540738381632,0.530485894812,0.539076383352,0.392098691012,0.436640071291,0.453184380504,0.450372293321,0.450996222357,0.444089398903,0.433059576502,0.43251018204,0.442974877998,0.442880754687,0.450161597715,0.443861738021,0.441787140095,0.439963854927,0.428206608176,0.494300556332,0.483499419442,0.468463311662,0.468932764639,0.217923914752,0.305998097765,0.309659299181,0.284712865813,0.069968938501,0.0558845714,0.054441642554,0.05176864411,0.05694879497,0.114357324709,0.124302509562,0.121292909237,0.117002255147,0.119411295339,0.126575625066,0.122647062262,0.119478371141,0.11580595524,0.043302781079,0.042769984621,0.041635200409,0.041848018429,0.047179519074,0.041822231299,0.03678255217,0.040095890927,0.038825746688,0.030111922939,0.02888120754,0.026183718648,0.030992696202,0.023426286263,0.023247905007,0.015986635631,0,0.035644164295,0.014999640556,0.019021677415,0.033647538113,0.032133668867,0.056293872744,0.111967737422,0.597831196662,0.488409653252,0.472026299662,0.473701159358,0.482651504264,0.4918231823301,0.5036633222751,0.4933138918391,0.4896708713511,0.4874606565821,0.4845893695091,0.4858836334371,0.4835107254471,0.481169966113,0.482511454189,0.47747456284,0.474825635381,0.537261973892,0.642520122572,0.540606451332,0.530824634022,0.566357178272,0.567735270012,0.675019357912,0.630990418812,0.615125618432,0.599721614862
"GW3389",0.5592948160061,0.5607387054601,0.5568880268696,0.5565572689402,0.55604614084,0.5527963272787,0.567577114045,0.572000465855,0.572695893345,0.543199182825,0.604668430045,0.616492900205,0.578383691665,0.550916918731,0.558476427094,0.595718928042,0.59840696761,0.604025068714,0.591666233263,0.592611783536,0.60667752311,0.644533371209,0.650715692209,0.660739913408,0.564764835138,0.67907495132,0.679211915612,0.738230701165,0.72980149693,0.7314891989,0.733245480169,0.568935766153,0.57118341865,0.577805040742,0.576091334186,0.575054333665,0.575273569254,0.574298738077,0.57297697737,0.603335758245,0.621550529715,0.591646618624,0.5919086833037,0.5912836286557,0.503512973075,0.559862248905,0.543333411733,0.545238918209,0.555988547321,0.749048226225,0.622328470105,0.591184962545,0.529284971495,0.558606520845,0.548354034025,0.556944522565,0.409966830225,0.454508210504,0.471052519717,0.468240432534,0.46886436157,0.461957538116,0.450927715715,0.450378321253,0.460843017211,0.4607488939,0.468029736928,0.461729877234,0.459655279308,0.45783199414,0.446074747389,0.512168695545,0.501367558655,0.486331450875,0.486800903852,0.235792053965,0.323866236978,0.327527438394,0.302581005026,0.087837077714,0.073752710613,0.072309781767,0.069636783323,0.074816934183,0.132225463922,0.142170648775,0.13916104845,0.13487039436,0.137279434552,0.144443764279,0.140515201475,0.137346510354,0.133674094453,0.061170920292,0.060638123834,0.059503339622,0.059716157642,0.065047658287,0.059690370512,0.054650691383,0.05796403014,0.056693885901,0.047980062152,0.046749346753,0.044051857861,0.048860835415,0.041294425476,0.04111604422,0.03769771817,0.035644164295,0,0.025840309921,0.036889816628,0.051515677326,0.05000180808,0.074162011957,0.129835876635,0.615699335875,0.506277792465,0.489894438875,0.491569298571,0.500519643477,0.5096913215431,0.5215314614881,0.5111820310521,0.5075390105641,0.5053287957951,0.5024575087221,0.5037517726501,0.5013788646601,0.499038105326,0.500379593402,0.495342702053,0.492693774594,0.555130113105,0.660388261785,0.558474590545,0.548692773235,0.584225317485,0.585603409225,0.692887497125,0.648858558025,0.632993757645,0.617589754075
"GW3240",0.5386502922671,0.5400941817211,0.5362435031306,0.5359127452012,0.535401617101,0.5321518035397,0.546932590306,0.551355942116,0.552051369606,0.522554659086,0.584023906306,0.595848376466,0.557739167926,0.530272394992,0.537831903355,0.575074404303,0.577762443871,0.583380544975,0.571021709524,0.571967259797,0.586032999371,0.62388884747,0.63007116847,0.640095389669,0.544120311399,0.658430427581,0.658567391873,0.717586177426,0.709156973191,0.710844675161,0.71260095643,0.548291242414,0.550538894911,0.557160517003,0.555446810447,0.554409809926,0.554629045515,0.553654214338,0.552332453631,0.582691234506,0.600906005976,0.571002094885,0.5712641595647,0.5706391049167,0.482868449336,0.539217725166,0.522688887994,0.52459439447,0.535344023582,0.728403702486,0.601683946366,0.570540438806,0.508640447756,0.537961997106,0.527709510286,0.536299998826,0.389322306486,0.433863686765,0.450407995978,0.447595908795,0.448219837831,0.441313014377,0.430283191976,0.429733797514,0.440198493472,0.440104370161,0.447385213189,0.441085353495,0.439010755569,0.437187470401,0.42543022365,0.491524171806,0.480723034916,0.465686927136,0.466156380113,0.215147530226,0.303221713239,0.306882914655,0.281936481287,0.067192553975,0.053108186874,0.051665258028,0.048992259584,0.054172410444,0.111580940183,0.121526125036,0.118516524711,0.114225870621,0.116634910813,0.12379924054,0.119870677736,0.116701986615,0.113029570714,0.040526396553,0.039993600095,0.038858815883,0.039071633903,0.044403134548,0.039045846773,0.034006167644,0.037319506401,0.036049362162,0.027335538413,0.026104823014,0.023407334122,0.028216311676,0.020649901737,0.020471520481,0.017053194431,0.014999640556,0.025840309921,0,0.016245292889,0.030871153587,0.029357284341,0.053517488218,0.109191352896,0.595054812136,0.485633268726,0.469249915136,0.470924774832,0.479875119738,0.4890467978041,0.5008869377491,0.4905375073131,0.4868944868251,0.4846842720561,0.4818129849831,0.4831072489111,0.4807343409211,0.478393581587,0.479735069663,0.474698178314,0.472049250855,0.534485589366,0.639743738046,0.537830066806,0.528048249496,0.563580793746,0.564958885486,0.672242973386,0.628214034286,0.612349233906,0.596945230336
"GW3232",0.5359999907141,0.5374438801681,0.5335932015776,0.5332624436482,0.532751315548,0.5295015019867,0.544282288753,0.548705640563,0.549401068053,0.519904357533,0.581373604753,0.593198074913,0.555088866373,0.527622093439,0.535181601802,0.57242410275,0.575112142318,0.580730243422,0.568371407971,0.569316958244,0.583382697818,0.621238545917,0.627420866917,0.637445088116,0.541470009846,0.655780126028,0.65591709032,0.714935875873,0.706506671638,0.708194373608,0.709950654877,0.545640940861,0.547888593358,0.55451021545,0.552796508894,0.551759508373,0.551978743962,0.551003912785,0.549682152078,0.580040932953,0.598255704423,0.568351793332,0.5686138580117,0.5679888033637,0.480218147783,0.536567423613,0.520038586441,0.521944092917,0.532693722029,0.725753400933,0.599033644813,0.567890137253,0.505990146203,0.535311695553,0.525059208733,0.533649697273,0.386672004933,0.431213385212,0.447757694425,0.444945607242,0.445569536278,0.438662712824,0.427632890423,0.427083495961,0.437548191919,0.437454068608,0.444734911636,0.438435051942,0.436360454016,0.434537168848,0.422779922097,0.488873870253,0.478072733363,0.463036625583,0.46350607856,0.212497228673,0.300571411686,0.304232613102,0.279286179734,0.064542252422,0.050457885321,0.049014956475,0.046341958031,0.051522108891,0.10893063863,0.118875823483,0.115866223158,0.111575569068,0.11398460926,0.121148938987,0.117220376183,0.114051685062,0.110379269161,0.037876095,0.037343298542,0.03620851433,0.03642133235,0.041752832995,0.03639554522,0.031355866091,0.034669204848,0.033399060609,0.02468523686,0.023454521461,0.020757032569,0.025566010123,0.017999600184,0.017821218928,0.02107523129,0.019021677415,0.036889816628,0.016245292889,0,0.028220852034,0.026706982788,0.050867186665,0.106541051343,0.592404510583,0.482982967173,0.466599613583,0.468274473279,0.477224818185,0.4863964962511,0.4982366361961,0.4878872057601,0.4842441852721,0.4820339705031,0.4791626834301,0.4804569473581,0.4780840393681,0.475743280034,0.47708476811,0.472047876761,0.469398949302,0.531835287813,0.637093436493,0.535179765253,0.525397947943,0.560930492193,0.562308583933,0.669592671833,0.625563732733,0.609698932353,0.594294928783
"GW3491",0.5262530802701,0.5276969697241,0.5238462911336,0.5235155332042,0.523004405104,0.5197545915427,0.534535378309,0.538958730119,0.539654157609,0.510157447089,0.571626694309,0.583451164469,0.545341955929,0.517875182995,0.525434691358,0.562677192306,0.565365231874,0.570983332978,0.558624497527,0.5595700478,0.573635787374,0.611491635473,0.617673956473,0.627698177672,0.531723099402,0.646033215584,0.646170179876,0.705188965429,0.696759761194,0.698447463164,0.700203744433,0.535894030417,0.538141682914,0.544763305006,0.54304959845,0.542012597929,0.542231833518,0.541257002341,0.539935241634,0.570294022509,0.588508793979,0.558604882888,0.5588669475677,0.5582418929197,0.470471237339,0.526820513169,0.510291675997,0.512197182473,0.522946811585,0.716006490489,0.589286734369,0.558143226809,0.496243235759,0.525564785109,0.515312298289,0.523902786829,0.376925094489,0.421466474768,0.438010783981,0.435198696798,0.435822625834,0.42891580238,0.417885979979,0.417336585517,0.427801281475,0.427707158164,0.434988001192,0.428688141498,0.426613543572,0.424790258404,0.413033011653,0.479126959809,0.468325822919,0.453289715139,0.453759168116,0.202750318229,0.290824501242,0.294485702658,0.26953926929,0.054795341978,0.040710974877,0.039268046031,0.036595047587,0.041775198447,0.099183728186,0.109128913039,0.106119312714,0.101828658624,0.104237698816,0.111402028543,0.107473465739,0.104304774618,0.100632358717,0.028129184556,0.027596388098,0.026461603886,0.026674421906,0.032005922551,0.026648634776,0.021608955647,0.024922294404,0.023652150165,0.019526958224,0.022300782387,0.024070328837,0.028879306391,0.025729944988,0.025551563732,0.035701091988,0.033647538113,0.051515677326,0.030871153587,0.028220852034,0,0.013903210724,0.041120276221,0.096794140899,0.582657600139,0.473236056729,0.456852703139,0.458527562835,0.467477907741,0.4766495858071,0.4884897257521,0.4781402953161,0.4744972748281,0.4722870600591,0.4694157729861,0.4707100369141,0.4683371289241,0.46599636959,0.467337857666,0.462300966317,0.459652038858,0.522088377369,0.627346526049,0.525432854809,0.515651037499,0.551183581749,0.552561673489,0.659845761389,0.615816822289,0.599952021909,0.584548018339
"GW3430",0.5247392110241,0.5261831004781,0.5223324218876,0.5220016639582,0.521490535858,0.5182407222967,0.533021509063,0.537444860873,0.538140288363,0.508643577843,0.570112825063,0.581937295223,0.543828086683,0.516361313749,0.523920822112,0.56116332306,0.563851362628,0.569469463732,0.557110628281,0.558056178554,0.572121918128,0.609977766227,0.616160087227,0.626184308426,0.530209230156,0.644519346338,0.64465631063,0.703675096183,0.695245891948,0.696933593918,0.698689875187,0.534380161171,0.536627813668,0.54324943576,0.541535729204,0.540498728683,0.540717964272,0.539743133095,0.538421372388,0.568780153263,0.586994924733,0.557091013642,0.5573530783217,0.5567280236737,0.468957368093,0.525306643923,0.508777806751,0.510683313227,0.521432942339,0.714492621243,0.587772865123,0.556629357563,0.494729366513,0.524050915863,0.513798429043,0.522388917583,0.375411225243,0.419952605522,0.436496914735,0.433684827552,0.434308756588,0.427401933134,0.416372110733,0.415822716271,0.426287412229,0.426193288918,0.433474131946,0.427174272252,0.425099674326,0.423276389158,0.411519142407,0.477613090563,0.466811953673,0.451775845893,0.45224529887,0.201236448983,0.289310631996,0.292971833412,0.268025400044,0.053281472732,0.039197105631,0.037754176785,0.035081178341,0.040261329201,0.09766985894,0.107615043793,0.104605443468,0.100314789378,0.10272382957,0.109888159297,0.105959596493,0.102790905372,0.099118489471,0.02661531531,0.026082518852,0.02494773464,0.02516055266,0.030492053305,0.02513476553,0.020095086401,0.023408425158,0.022138280919,0.018013088978,0.020786913141,0.022556459591,0.027365437145,0.024216075742,0.024037694486,0.034187222742,0.032133668867,0.05000180808,0.029357284341,0.026706982788,0.013903210724,0,0.039606406975,0.095280271653,0.581143730893,0.471722187483,0.455338833893,0.457013693589,0.465964038495,0.4751357165611,0.4869758565061,0.4766264260701,0.4729834055821,0.4707731908131,0.4679019037401,0.4691961676681,0.4668232596781,0.464482500344,0.46582398842,0.460787097071,0.458138169612,0.520574508123,0.625832656803,0.523918985563,0.514137168253,0.549669712503,0.551047804243,0.658331892143,0.614302953043,0.598438152663,0.583034149093
"GW4436",0.4945315006531,0.4959753901071,0.4921247115166,0.4917939535872,0.491282825487,0.4880330119257,0.502813798692,0.507237150502,0.507932577992,0.478435867472,0.539905114692,0.551729584852,0.513620376312,0.486153603378,0.493713111741,0.530955612689,0.533643652257,0.539261753361,0.52690291791,0.527848468183,0.541914207757,0.579770055856,0.585952376856,0.595976598055,0.500001519785,0.614311635967,0.614448600259,0.673467385812,0.665038181577,0.666725883547,0.668482164816,0.5041724508,0.506420103297,0.513041725389,0.511328018833,0.510291018312,0.510510253901,0.509535422724,0.508213662017,0.538572442892,0.556787214362,0.526883303271,0.5271453679507,0.5265203133027,0.438749657722,0.495098933552,0.47857009638,0.480475602856,0.491225231968,0.684284910872,0.557565154752,0.526421647192,0.464521656142,0.493843205492,0.483590718672,0.492181207212,0.345203514872,0.389744895151,0.406289204364,0.403477117181,0.404101046217,0.397194222763,0.386164400362,0.3856150059,0.396079701858,0.395985578547,0.403266421575,0.396966561881,0.394891963955,0.393068678787,0.381311432036,0.447405380192,0.436604243302,0.421568135522,0.422037588499,0.171028738612,0.259102921625,0.262764123041,0.237817689673,0.023073762361,0.03060042098,0.029157492134,0.02648449369,0.03166464455,0.096661475753,0.106606660606,0.103597060281,0.099306406191,0.101715446383,0.10887977611,0.104951213306,0.101782522185,0.098110106284,0.037050135191,0.036517338733,0.035382554521,0.035595372541,0.045216664458,0.039859376683,0.039592117208,0.042905455965,0.041635311726,0.042173292855,0.044947117018,0.046716663468,0.051525641022,0.048376279619,0.048197898363,0.058347426619,0.056293872744,0.074162011957,0.053517488218,0.050867186665,0.041120276221,0.039606406975,0,0.065072561282,0.550936020522,0.441514477112,0.425131123522,0.426805983218,0.435756328124,0.4449280061901,0.4567681461351,0.4464187156991,0.4427756952111,0.4405654804421,0.4376941933691,0.4389884572971,0.4366155493071,0.434274789973,0.435616278049,0.4305793867,0.427930459241,0.490366797752,0.595624946432,0.493711275192,0.483929457882,0.519462002132,0.520840093872,0.628124181772,0.584095242672,0.568230442292,0.552826438722
"GW4439",0.4510833687111,0.4525272581651,0.4486765795746,0.4483458216452,0.447834693545,0.4445848799837,0.45936566675,0.46378901856,0.46448444605,0.43498773553,0.49645698275,0.50828145291,0.47017224437,0.442705471436,0.450264979799,0.487507480747,0.490195520315,0.495813621419,0.483454785968,0.484400336241,0.498466075815,0.536321923914,0.542504244914,0.552528466113,0.456553387843,0.570863504025,0.571000468317,0.63001925387,0.621590049635,0.623277751605,0.625034032874,0.460724318858,0.462971971355,0.469593593447,0.467879886891,0.46684288637,0.467062121959,0.466087290782,0.464765530075,0.49512431095,0.51333908242,0.483435171329,0.4836972360087,0.4830721813607,0.39530152578,0.45165080161,0.435121964438,0.437027470914,0.447777100026,0.64083677893,0.51411702281,0.48297351525,0.4210735242,0.45039507355,0.44014258673,0.44873307527,0.30175538293,0.346296763209,0.362841072422,0.360028985239,0.360652914275,0.353746090821,0.34271626842,0.342166873958,0.352631569916,0.352537446605,0.359818289633,0.353518429939,0.351443832013,0.349620546845,0.337863300094,0.40395724825,0.39315611136,0.37812000358,0.378589456557,0.12758060667,0.215654789683,0.219315991099,0.194369557731,0.054974154839,0.086274285658,0.084831356812,0.082158358368,0.087338509228,0.152335340431,0.162280525284,0.159270924959,0.154980270869,0.157389311061,0.164553640788,0.160625077984,0.157456386863,0.153783970962,0.092723999869,0.092191203411,0.091056419199,0.091269237219,0.100890529136,0.095533241361,0.095265981886,0.098579320643,0.097309176404,0.097847157533,0.100620981696,0.102390528146,0.1071995057,0.104050144297,0.103871763041,0.114021291297,0.111967737422,0.129835876635,0.109191352896,0.106541051343,0.096794140899,0.095280271653,0.065072561282,0,0.50748788858,0.39806634517,0.38168299158,0.383357851276,0.392308196182,0.4014798742481,0.4133200141931,0.4029705837571,0.3993275632691,0.3971173485001,0.3942460614271,0.3955403253551,0.3931674173651,0.390826658031,0.392168146107,0.387131254758,0.384482327299,0.44691866581,0.55217681449,0.45026314325,0.44048132594,0.47601387019,0.47739196193,0.58467604983,0.54064711073,0.52478231035,0.50937830678
"GW5910",0.6804199402511,0.6818638297051,0.6780131511146,0.6776823931852,0.677171265085,0.6739214515237,0.68870223829,0.6931255901,0.69382101759,0.66432430707,0.72579355429,0.73761802445,0.69950881591,0.672042042976,0.679601551339,0.716844052287,0.719532091855,0.725150192959,0.712791357508,0.713736907781,0.727802647355,0.765658495454,0.771840816454,0.781865037653,0.685889959383,0.800200075565,0.800337039857,0.85935582541,0.850926621175,0.852614323145,0.854370604414,0.690060890398,0.692308542895,0.698930164987,0.697216458431,0.69617945791,0.696398693499,0.695423862322,0.694102101615,0.72446088249,0.74267565396,0.712771742869,0.7130338075487,0.7124087529007,0.62463809732,0.68098737315,0.664458535978,0.666364042454,0.677113671566,0.87017335047,0.74345359435,0.71231008679,0.65041009574,0.67973164509,0.66947915827,0.67806964681,0.53109195447,0.575633334749,0.592177643962,0.589365556779,0.589989485815,0.583082662361,0.57205283996,0.571503445498,0.581968141456,0.581874018145,0.589154861173,0.582855001479,0.580780403553,0.578957118385,0.567199871634,0.63329381979,0.67897067382,0.66393456604,0.664404019017,0.46045341539,0.624467195843,0.628128397259,0.603181963891,0.540837614079,0.572137744898,0.570694816052,0.568021817608,0.573201968468,0.638198799671,0.648143984524,0.645134384199,0.640843730109,0.643252770301,0.650417100028,0.646488537224,0.643319846103,0.639647430202,0.578587459109,0.578054662651,0.576919878439,0.577132696459,0.586753988376,0.581396700601,0.581129441126,0.584442779883,0.583172635644,0.583710616773,0.586484440936,0.588253987386,0.59306296494,0.589913603537,0.589735222281,0.599884750537,0.597831196662,0.615699335875,0.595054812136,0.592404510583,0.582657600139,0.581143730893,0.550936020522,0.50748788858,0,0.16188730599,0.28835912848,0.290033988176,0.298984333082,0.3081560111481,0.3199961510931,0.3096467206571,0.3060037001691,0.3037934854001,0.3009221983271,0.3022164622551,0.2998435542651,0.297502794931,0.298844283007,0.293807391658,0.291158464199,0.52791775545,0.63317590413,0.53126223289,0.52148041558,0.55701295983,0.55839105157,0.66567513947,0.62164620037,0.67061030513,0.65520630156
"GW5878",0.5709983968411,0.5724422862951,0.5685916077046,0.5682608497752,0.567749721675,0.5644999081137,0.57928069488,0.58370404669,0.58439947418,0.55490276366,0.61637201088,0.62819648104,0.5900872725,0.562620499566,0.570180007929,0.607422508877,0.610110548445,0.615728649549,0.603369814098,0.604315364371,0.618381103945,0.656236952044,0.662419273044,0.672443494243,0.576468415973,0.690778532155,0.690915496447,0.749934282,0.741505077765,0.743192779735,0.744949061004,0.580639346988,0.582886999485,0.589508621577,0.587794915021,0.5867579145,0.586977150089,0.586002318912,0.584680558205,0.61503933908,0.63325411055,0.603350199459,0.6036122641387,0.6029872094907,0.51521655391,0.57156582974,0.555036992568,0.556942499044,0.567692128156,0.76075180706,0.63403205094,0.60288854338,0.54098855233,0.57031010168,0.56005761486,0.5686481034,0.42167041106,0.466211791339,0.482756100552,0.479944013369,0.480567942405,0.473661118951,0.46263129655,0.462081902088,0.472546598046,0.472452474735,0.479733317763,0.473433458069,0.471358860143,0.469535574975,0.457778328224,0.52387227638,0.56954913041,0.55451302263,0.554982475607,0.35103187198,0.515045652433,0.518706853849,0.493760420481,0.431416070669,0.462716201488,0.461273272642,0.458600274198,0.463780425058,0.528777256261,0.538722441114,0.535712840789,0.531422186699,0.533831226891,0.540995556618,0.537066993814,0.533898302693,0.530225886792,0.469165915699,0.468633119241,0.467498335029,0.467711153049,0.477332444966,0.471975157191,0.471707897716,0.475021236473,0.473751092234,0.474289073363,0.477062897526,0.478832443976,0.48364142153,0.480492060127,0.480313678871,0.490463207127,0.488409653252,0.506277792465,0.485633268726,0.482982967173,0.473236056729,0.471722187483,0.441514477112,0.39806634517,0.16188730599,0,0.17893758507,0.180612444766,0.189562789672,0.1987344677381,0.2105746076831,0.2002251772471,0.1965821567591,0.1943719419901,0.1915006549171,0.1927949188451,0.1904220108551,0.188081251521,0.189422739597,0.184385848248,0.181736920789,0.41849621204,0.52375436072,0.42184068948,0.41205887217,0.44759141642,0.44896950816,0.55625359606,0.51222465696,0.56118876172,0.54578475815
