"","GW3005","GW3010","GW3014","GW3018","GW3030","GW3047","GW3065","GW3068","GW3074","GW3077","GW3078","GW3092","GW3107","GW3108","GW3119","GW3122","GW3123","GW3124","GW3125","GW3127","GW3134","GW3145","GW3217","GW3232","GW3233","GW3234","GW3236","GW3240","GW3246","GW3248","GW3250","GW3257","GW3265","GW3294","GW3314","GW3320","GW3364","GW3387","GW3389","GW3390","GW3405","GW3406","GW3407","GW3409","GW3410","GW3413","GW3415","GW3420","GW3430","GW3443","GW3448","GW3479","GW3487","GW3488","GW3490","GW3491","GW3496","GW3523","GW3528","GW3543","GW3574","GW3576","GW3582","GW4082","GW4094","GW4109","GW4146","GW4147","GW4187","GW4191","GW4193","GW4194","GW4229","GW4246","GW4249","GW4253","GW4283","GW4284","GW4285","GW4286","GW4293","GW4298","GW4299","GW4301","GW4305","GW4310","GW4339","GW4340","GW4374","GW4377","GW4409","GW4420","GW4431","GW4433","GW4434","GW4436","GW4439","GW4440","GW4476","GW4507","GW5796","GW5831","GW5850","GW5854","GW5871","GW5876","GW5878","GW5888","GW5889","GW5894","GW5907","GW5910","GW5915","GW5926","GW5930","GW5936","GW5943","GW5967","GW5970","GW5973","GW5998","GW6015","GW6016","GW6018","GW6026","GW6053","GW6084","GW6114","GW6134","GW6139","GW6141","GW6169","GW6176","GW6186","GW6193","GW6197","GW6202"
"GW5854",0.5315566292101,0.475913239089,0.544957706549,0.474957263845,0.5288190821442,0.362488039749,0.270525770341,0.2875106609197,0.065271732776,0.477575237369,0.029022474601,0.742444614729,0.462302128257,0.464207634733,0.477975761473,0.486409224588,0.448253688019,0.668016942749,0.510153679069,0.541297186629,0.029968024874,0.638742832867,0.016070072976,0.580730243422,0.586156929501,0.576579720225,0.612792928682,0.583380544975,0.57806095512,0.581388697779,0.616454130098,0.389927419034,0.391615121004,0.398356623269,0.5330005186641,0.574810173775,0.569455173965,0.667296406659,0.604025068714,0.588210483376,0.609970500561,0.578239336376,0.6132026297341,0.6119083658061,0.609830450486,0.6147796528791,0.802338354209,0.6169898676481,0.569469463732,0.652260298879,0.758309415109,0.571498368483,0.572768512722,0.652729751856,0.60848896241,0.570983332978,0.667925447629,0.467322750549,0.575079721215,0.56972243344,0.604793559137,0.539838927249,0.544262279059,0.502953533801,0.423957286969,0.634814270063,0.631645578942,0.556347550447,0.629169462948,0.482828729799,0.528307954044,0.5291498400736,0.125257956689,0.633460117038,0.636469717363,0.627973163041,0.5250581404827,0.500141446618,0.317777561979,0.500765375654,0.559020548891,0.27231836645,0.267410450914,0.299562790509,0.422481689599,0.269204009634,0.63157850314,0.065194159828,0.4938585522,0.435781757129,0.103050007927,0.448779148229,0.441867844309,0.271500601518,0.287873650888,0.539261753361,0.495813621419,0.529163346918,0.561527701307,0.119256550126,0.489733008224,0.560463477737,0.499930751012,0,0.565458429298,0.602144631678,0.615728649549,0.601020155655,0.274032073006,0.339200873424,0.599345295959,0.725150192959,0.695054266309,0.2881357155677,0.769839118869,0.109232328927,0.693676174569,0.565245611278,0.082190581043,0.493630891318,0.02344078786,0.727040611159,0.492744031295,0.62652453251,0.482279335337,0.478830965429,0.56638039549,0.265162798417,0.271281365929,0.566913191948,0.59150769673,0.339337837716,0.664580970189,0.658143630319,0.544069709629,0.491556293392,0.6206328881361
"GW5871",0.5207281765901,0.518377883149,0.534129253929,0.517421907905,0.5179906295242,0.504632543409,0.535732098661,0.5527169892397,0.526198195722,0.520039881429,0.553099593847,0.594427118229,0.504766772317,0.506672278793,0.407508107973,0.415941571088,0.490718332079,0.710481586809,0.552618323129,0.583761830689,0.55404514412,0.105877124863,0.559840328194,0.03642133235,0.041848018429,0.032270809153,0.285299597562,0.039071633903,0.033752044048,0.037079786707,0.288960798978,0.691234857514,0.692922559484,0.699664061749,0.5221720660441,0.030501262703,0.025146262893,0.462800919239,0.059716157642,0.043901572304,0.461953004061,0.033930425304,0.4651851332341,0.4638908693061,0.461812953986,0.4667621563791,0.654320857709,0.4689723711481,0.02516055266,0.447764811459,0.610291918609,0.027189457411,0.02845960165,0.448234264436,0.46047146591,0.026674421906,0.519907951129,0.509787394609,0.030770810143,0.025413522368,0.456776062637,0.529010474629,0.533433826439,0.432485880301,0.566101790629,0.101948562059,0.098779870938,0.031070143907,0.096303754944,0.412361076299,0.517479501424,0.5183213874536,0.539817052249,0.100594409034,0.103604009359,0.095107455037,0.5142296878627,0.429673793118,0.582983890299,0.430297722154,0.033743142351,0.53752469477,0.532616779234,0.564769118829,0.464946333659,0.534410337954,0.098712795136,0.568110883694,0.4233908987,0.577926260789,0.605966731793,0.197225414549,0.371400190809,0.536706929838,0.553079979208,0.035595372541,0.091269237219,0.049270438298,0.036250294767,0.622173273992,0.419265354724,0.035186071197,0.429463097512,0.565458429298,0,0.454127135178,0.467711153049,0.453002659155,0.539238401326,0.640508311904,0.451327799459,0.577132696459,0.547036769809,0.5533420438877,0.621821622369,0.612149052793,0.545658678069,0.014049245498,0.512350279315,0.423163237818,0.557152288626,0.579023114659,0.422276377795,0.093658824506,0.411811681837,0.521295609489,0.018838325506,0.530369126737,0.536487694249,0.019371121964,0.26401436561,0.640645276196,0.516563473689,0.510126133819,0.473602056129,0.421088639892,0.4726153916361
"GW5876",0.5574143789701,0.555064085529,0.570815456309,0.554108110285,0.5546768319042,0.541318745789,0.572418301041,0.5894031916197,0.562884398102,0.556726083809,0.589785796227,0.547604743849,0.541452974697,0.543358481173,0.444194310353,0.452627773468,0.527404534459,0.747167789189,0.589304525509,0.620448033069,0.5907313465,0.527411538747,0.596526530574,0.469398949302,0.474825635381,0.465248426105,0.501461634562,0.472049250855,0.466729661,0.470057403659,0.505122835978,0.727921059894,0.729608761864,0.736350264129,0.5588582684241,0.463478879655,0.458123879845,0.555965112539,0.492693774594,0.476879189256,0.016814978599,0.466908042256,0.0200471077721,0.0187528438441,0.016674928524,0.0216241309171,0.542669578189,0.0238343456861,0.458138169612,0.540929004759,0.498640639089,0.460167074363,0.461437218602,0.541398457736,0.015333440448,0.459652038858,0.408256671609,0.546473596989,0.463748427095,0.45839113932,0.011638037175,0.565696677009,0.570120028819,0.469172082681,0.602787993009,0.523482975943,0.520314284822,0.445016256327,0.517838168828,0.449047278679,0.554165703804,0.5550075898336,0.576503254629,0.522128822918,0.525138423243,0.516641868921,0.5509158902427,0.466359995498,0.619670092679,0.466983924534,0.447689254771,0.57421089715,0.569302981614,0.601455321209,0.501632536039,0.571096540334,0.52024720902,0.604797086074,0.46007710108,0.614612463169,0.642652934173,0.337447854109,0.408086393189,0.573393132218,0.589766181588,0.427930459241,0.384482327299,0.417832052798,0.450196407187,0.658859476372,0.455951557104,0.449132183617,0.466149299892,0.602144631678,0.454127135178,0,0.181736920789,0.019358795875,0.575924603706,0.677194514284,0.045192466319,0.291158464199,0.435385490289,0.5900282462677,0.510170342849,0.648835255173,0.434007398549,0.453914317158,0.549036481695,0.459849440198,0.593838491006,0.532200740279,0.458962580175,0.51519323839,0.448497884217,0.557981811869,0.45504910137,0.567055329117,0.573173896629,0.455581897828,0.48017640261,0.677331478576,0.404912194169,0.398474854299,0.510288258509,0.457774842272,0.0274773661741
"GW5878",0.5709983968411,0.5686481034,0.58439947418,0.567692128156,0.5682608497752,0.55490276366,0.586002318912,0.6029872094907,0.576468415973,0.57031010168,0.603369814098,0.56118876172,0.555036992568,0.556942499044,0.457778328224,0.466211791339,0.54098855233,0.76075180706,0.60288854338,0.63403205094,0.604315364371,0.540995556618,0.610110548445,0.482982967173,0.488409653252,0.478832443976,0.515045652433,0.485633268726,0.480313678871,0.48364142153,0.518706853849,0.741505077765,0.743192779735,0.749934282,0.5724422862951,0.477062897526,0.471707897716,0.56954913041,0.506277792465,0.490463207127,0.189562789672,0.480492060127,0.1927949188451,0.1915006549171,0.189422739597,0.1943719419901,0.55625359606,0.1965821567591,0.471722187483,0.55451302263,0.51222465696,0.473751092234,0.475021236473,0.554982475607,0.188081251521,0.473236056729,0.42184068948,0.56005761486,0.477332444966,0.471975157191,0.184385848248,0.57928069488,0.58370404669,0.482756100552,0.61637201088,0.537066993814,0.533898302693,0.458600274198,0.531422186699,0.46263129655,0.567749721675,0.5685916077046,0.5900872725,0.535712840789,0.538722441114,0.530225886792,0.5644999081137,0.479944013369,0.63325411055,0.480567942405,0.461273272642,0.587794915021,0.582886999485,0.61503933908,0.51521655391,0.584680558205,0.533831226891,0.618381103945,0.473661118951,0.62819648104,0.656236952044,0.35103187198,0.42167041106,0.586977150089,0.603350199459,0.441514477112,0.39806634517,0.431416070669,0.463780425058,0.672443494243,0.469535574975,0.462716201488,0.479733317763,0.615728649549,0.467711153049,0.181736920789,0,0.180612444766,0.589508621577,0.690778532155,0.17893758507,0.16188730599,0.44896950816,0.6036122641387,0.52375436072,0.662419273044,0.44759141642,0.467498335029,0.562620499566,0.473433458069,0.607422508877,0.54578475815,0.472546598046,0.528777256261,0.462081902088,0.57156582974,0.468633119241,0.580639346988,0.5867579145,0.469165915699,0.493760420481,0.690915496447,0.41849621204,0.41205887217,0.52387227638,0.471358860143,0.2002251772471
"GW5888",0.5562899029471,0.553939609506,0.569690980286,0.552983634262,0.5535523558812,0.540194269766,0.571293825018,0.5882787155967,0.561759922079,0.555601607786,0.588661320204,0.546480267826,0.540328498674,0.54223400515,0.44306983433,0.451503297445,0.526280058436,0.746043313166,0.588180049486,0.619323557046,0.589606870477,0.526287062724,0.595402054551,0.468274473279,0.473701159358,0.464123950082,0.500337158539,0.470924774832,0.465605184977,0.468932927636,0.503998359955,0.726796583871,0.728484285841,0.735225788106,0.5577337924011,0.462354403632,0.456999403822,0.554840636516,0.491569298571,0.475754713233,0.027184664758,0.465783566233,0.0304167939311,0.0291225300031,0.027044614683,0.0319938170761,0.541545102166,0.0342040318451,0.457013693589,0.539804528736,0.497516163066,0.45904259834,0.460312742579,0.540273981713,0.025703126607,0.458527562835,0.407132195586,0.545349120966,0.462623951072,0.457266663297,0.022007723334,0.564572200986,0.568995552796,0.468047606658,0.601663516986,0.52235849992,0.519189808799,0.443891780304,0.516713692805,0.447922802656,0.553041227781,0.5538831138106,0.575378778606,0.521004346895,0.52401394722,0.515517392898,0.5497914142197,0.465235519475,0.618545616656,0.465859448511,0.446564778748,0.573086421127,0.568178505591,0.600330845186,0.500508060016,0.569972064311,0.519122732997,0.603672610051,0.458952625057,0.613487987146,0.64152845815,0.336323378086,0.406961917166,0.572268656195,0.588641705565,0.426805983218,0.383357851276,0.416707576775,0.449071931164,0.657735000349,0.454827081081,0.448007707594,0.465024823869,0.601020155655,0.453002659155,0.019358795875,0.180612444766,0,0.574800127683,0.676070038261,0.044067990296,0.290033988176,0.434261014266,0.5889037702447,0.509045866826,0.64771077915,0.432882922526,0.452789841135,0.547912005672,0.458724964175,0.592714014983,0.531076264256,0.457838104152,0.514068762367,0.447373408194,0.556857335846,0.453924625347,0.565930853094,0.572049420606,0.454457421805,0.479051926587,0.676207002553,0.403787718146,0.397350378276,0.509163782486,0.456650366249,0.0378470523331
"GW5889",0.5053366012381,0.449693211117,0.518737678577,0.448737235873,0.5025990541722,0.336268011777,0.088615719529,0.1324889849077,0.23477183943,0.451355209397,0.261673237555,0.716224586757,0.436082100285,0.437987606761,0.451755733501,0.460189196616,0.422033660047,0.641796914777,0.483933651097,0.515077158657,0.262618787828,0.612522804895,0.268413971902,0.55451021545,0.559936901529,0.550359692253,0.58657290071,0.557160517003,0.551840927148,0.555168669807,0.590234102126,0.399808501222,0.401496203192,0.408237705457,0.5067804906921,0.548590145803,0.543235145993,0.641076378687,0.577805040742,0.561990455404,0.583750472589,0.552019308404,0.5869826017621,0.5856883378341,0.583610422514,0.5885596249071,0.776118326237,0.5907698396761,0.54324943576,0.626040270907,0.732089387137,0.545278340511,0.54654848475,0.626509723884,0.582268934438,0.544763305006,0.641705419657,0.441102722577,0.548859693243,0.543502405468,0.578573531165,0.513618899277,0.518042251087,0.476733505829,0.397737258997,0.608594242091,0.60542555097,0.530127522475,0.602949434976,0.456608701827,0.502087926072,0.5029298121016,0.248390695957,0.607240089066,0.610249689391,0.601753135069,0.4988381125107,0.473921418646,0.162755885967,0.474545347682,0.532800520919,0.015457634144,0.014260804088,0.144541114497,0.396261661627,0.087293958822,0.605358475168,0.276684527402,0.467638524228,0.409561729157,0.314540375501,0.422559120257,0.415647816337,0.089590550706,0.132851974876,0.513041725389,0.469593593447,0.502943318946,0.535307673335,0.3307469177,0.463512980252,0.534243449765,0.47371072304,0.274032073006,0.539238401326,0.575924603706,0.589508621577,0.574800127683,0,0.349081955612,0.573125267987,0.698930164987,0.668834238337,0.1331140395557,0.743619090897,0.320722696501,0.667456146597,0.539025583306,0.220923923023,0.467410863346,0.265725932334,0.700820583187,0.466524003323,0.600304504538,0.456059307365,0.452610937457,0.540160367518,0.017240378205,0.089371315117,0.540693163976,0.565287668758,0.349218919904,0.638360942217,0.631923602347,0.517849681657,0.46533626542,0.5944128601641
"GW5894",0.6066065118161,0.550963121695,0.620007589155,0.550007146451,0.6038689647502,0.437537922355,0.345575652947,0.3625605435257,0.299940639848,0.552625119975,0.326842037973,0.817494497335,0.537352010863,0.539257517339,0.553025644079,0.561459107194,0.523303570625,0.743066825355,0.585203561675,0.616347069235,0.327787588246,0.713792715473,0.33358277232,0.655780126028,0.661206812107,0.651629602831,0.687842811288,0.658430427581,0.653110837726,0.656438580385,0.691504012704,0.36936266112,0.37105036309,0.377791865355,0.6080504012701,0.649860056381,0.644505056571,0.742346289265,0.67907495132,0.663260365982,0.685020383167,0.653289218982,0.6882525123401,0.6869582484121,0.684880333092,0.6898295354851,0.877388236815,0.6920397502541,0.644519346338,0.727310181485,0.833359297715,0.646548251089,0.647818395328,0.727779634462,0.683538845016,0.646033215584,0.742975330235,0.542372633155,0.650129603821,0.644772316046,0.679843441743,0.614888809855,0.619312161665,0.578003416407,0.499007169575,0.709864152669,0.706695461548,0.631397433053,0.704219345554,0.557878612405,0.60335783665,0.6041997226796,0.313559496375,0.708509999644,0.711519599969,0.703023045647,0.6001080230887,0.575191329224,0.392827444585,0.57581525826,0.634070431497,0.347368249056,0.34246033352,0.374612673115,0.497531572205,0.34425389224,0.706628385746,0.34185332782,0.568908434806,0.510831639735,0.379709175919,0.523829030835,0.516917726915,0.346550484124,0.362923533494,0.614311635967,0.570863504025,0.604213229524,0.636577583913,0.395915718118,0.56478289083,0.635513360343,0.574980633618,0.339200873424,0.640508311904,0.677194514284,0.690778532155,0.676070038261,0.349081955612,0,0.674395178565,0.800200075565,0.770104148915,0.3631855981737,0.844889001475,0.385891496919,0.768726057175,0.640295493884,0.286092723441,0.568680773924,0.330894732752,0.802090493765,0.567793913901,0.701574415116,0.557329217943,0.553880848035,0.641430278096,0.340212681023,0.346331248535,0.641963074554,0.666557579336,0.006586130602,0.739630852795,0.733193512925,0.619119592235,0.566606175998,0.6956827707421
"GW5907",0.5546150432511,0.55226474981,0.56801612059,0.551308774566,0.5518774961852,0.53851941007,0.569618965322,0.5866038559007,0.560085062383,0.55392674809,0.586986460508,0.54480540813,0.538653638978,0.540559145454,0.441394974634,0.449828437749,0.52460519874,0.74436845347,0.58650518979,0.61764869735,0.587932010781,0.524612203028,0.593727194855,0.466599613583,0.472026299662,0.462449090386,0.498662298843,0.469249915136,0.463930325281,0.46725806794,0.502323500259,0.725121724175,0.726809426145,0.73355092841,0.5560589327051,0.460679543936,0.455324544126,0.55316577682,0.489894438875,0.474079853537,0.053018335202,0.464108706537,0.0562504643751,0.0549562004471,0.052878285127,0.0578274875201,0.53987024247,0.0600377022891,0.455338833893,0.53812966904,0.49584130337,0.457367738644,0.458637882883,0.538599122017,0.051536797051,0.456852703139,0.40545733589,0.54367426127,0.460949091376,0.455591803601,0.047841393778,0.56289734129,0.5673206931,0.466372746962,0.59998865729,0.520683640224,0.517514949103,0.442216920608,0.515038833109,0.44624794296,0.551366368085,0.5522082541146,0.57370391891,0.519329487199,0.522339087524,0.513842533202,0.5481165545237,0.463560659779,0.61687075696,0.464184588815,0.444889919052,0.571411561431,0.566503645895,0.59865598549,0.49883320032,0.568297204615,0.517447873301,0.601997750355,0.457277765361,0.61181312745,0.639853598454,0.33464851839,0.40528705747,0.570593796499,0.586966845869,0.425131123522,0.38168299158,0.415032717079,0.447397071468,0.656060140653,0.453152221385,0.446332847898,0.463349964173,0.599345295959,0.451327799459,0.045192466319,0.17893758507,0.044067990296,0.573125267987,0.674395178565,0,0.28835912848,0.43258615457,0.5872289105487,0.50737100713,0.646035919454,0.43120806283,0.451114981439,0.546237145976,0.457050104479,0.591039155287,0.52940140456,0.456163244456,0.512393902671,0.445698548498,0.55518247615,0.452249765651,0.564255993398,0.57037456091,0.452782562109,0.477377066891,0.674532142857,0.40211285845,0.39567551858,0.50748892279,0.454975506553,0.0636807227771
"GW5910",0.6804199402511,0.67806964681,0.69382101759,0.677113671566,0.6776823931852,0.66432430707,0.695423862322,0.7124087529007,0.685889959383,0.67973164509,0.712791357508,0.67061030513,0.664458535978,0.666364042454,0.567199871634,0.575633334749,0.65041009574,0.87017335047,0.71231008679,0.74345359435,0.713736907781,0.650417100028,0.719532091855,0.592404510583,0.597831196662,0.588253987386,0.624467195843,0.595054812136,0.589735222281,0.59306296494,0.628128397259,0.850926621175,0.852614323145,0.85935582541,0.6818638297051,0.586484440936,0.581129441126,0.67897067382,0.615699335875,0.599884750537,0.298984333082,0.589913603537,0.3022164622551,0.3009221983271,0.298844283007,0.3037934854001,0.66567513947,0.3060037001691,0.581143730893,0.66393456604,0.62164620037,0.583172635644,0.584442779883,0.664404019017,0.297502794931,0.582657600139,0.53126223289,0.66947915827,0.586753988376,0.581396700601,0.293807391658,0.68870223829,0.6931255901,0.592177643962,0.72579355429,0.646488537224,0.643319846103,0.568021817608,0.640843730109,0.57205283996,0.677171265085,0.6780131511146,0.69950881591,0.645134384199,0.648143984524,0.639647430202,0.6739214515237,0.589365556779,0.74267565396,0.589989485815,0.570694816052,0.697216458431,0.692308542895,0.72446088249,0.62463809732,0.694102101615,0.643252770301,0.727802647355,0.583082662361,0.73761802445,0.765658495454,0.46045341539,0.53109195447,0.696398693499,0.712771742869,0.550936020522,0.50748788858,0.540837614079,0.573201968468,0.781865037653,0.578957118385,0.572137744898,0.589154861173,0.725150192959,0.577132696459,0.291158464199,0.16188730599,0.290033988176,0.698930164987,0.800200075565,0.28835912848,0,0.55839105157,0.7130338075487,0.63317590413,0.771840816454,0.55701295983,0.576919878439,0.672042042976,0.582855001479,0.716844052287,0.65520630156,0.581968141456,0.638198799671,0.571503445498,0.68098737315,0.578054662651,0.690060890398,0.69617945791,0.578587459109,0.603181963891,0.800337039857,0.52791775545,0.52148041558,0.63329381979,0.580780403553,0.3096467206571
"GW5915",0.6503240136011,0.64797372016,0.66372509094,0.647017744916,0.6475864665352,0.63422838042,0.665327935672,0.6823128262507,0.655794032733,0.64963571844,0.682695430858,0.64051437848,0.634362609328,0.636268115804,0.537103944984,0.545537408099,0.62031416909,0.84007742382,0.68221416014,0.7133576677,0.683640981131,0.620321173378,0.689436165205,0.562308583933,0.567735270012,0.558158060736,0.594371269193,0.564958885486,0.559639295631,0.56296703829,0.598032470609,0.820830694525,0.822518396495,0.82925989876,0.6517679030551,0.556388514286,0.551033514476,0.64887474717,0.585603409225,0.569788823887,0.443211359172,0.559817676887,0.4464434883451,0.4451492244171,0.443071309097,0.4480205114901,0.34032377852,0.4502307262591,0.551047804243,0.63383863939,0.29629483942,0.553076708994,0.554346853233,0.634308092367,0.441729821021,0.552561673489,0.39317669102,0.63938323162,0.556658061726,0.551300773951,0.438034417748,0.65860631164,0.66302966345,0.562081717312,0.69569762764,0.616392610574,0.613223919453,0.537925890958,0.610747803459,0.54195691331,0.647075338435,0.6479172244646,0.66941288926,0.615038457549,0.618048057874,0.609551503552,0.6438255248737,0.559269630129,0.71257972731,0.559893559165,0.540598889402,0.667120531781,0.662212616245,0.69436495584,0.59454217067,0.664006174965,0.613156843651,0.697706720705,0.552986735711,0.7075220978,0.735562568804,0.43035748874,0.50099602782,0.666302766849,0.682675816219,0.520840093872,0.47739196193,0.510741687429,0.543106041818,0.751769111003,0.548861191735,0.542041818248,0.559058934523,0.695054266309,0.547036769809,0.435385490289,0.44896950816,0.434261014266,0.668834238337,0.770104148915,0.43258615457,0.55839105157,0,0.6829378808987,0.49509036226,0.741744889804,0.04575910802,0.546823951789,0.641946116326,0.552759074829,0.686748125637,0.62511037491,0.551872214806,0.608102873021,0.541407518848,0.6508914465,0.547958736001,0.659964963748,0.66608353126,0.548491532459,0.573086037241,0.770241113207,0.38983221358,0.38339487371,0.60319789314,0.550684476903,0.4538737467471
"GW5926",0.5194402437998,0.4637968536787,0.5328413211387,0.4628408784347,0.5167026967339,0.3503716543387,0.1296077368907,0.009457047036,0.2488754819917,0.4654588519587,0.2757768801167,0.7303282293187,0.4501857428467,0.4520912493227,0.4658593760627,0.4742928391777,0.4361373026087,0.6559005573387,0.4980372936587,0.5291808012187,0.2767224303897,0.6266264474567,0.2825176144637,0.5686138580117,0.5740405440907,0.5644633348147,0.6006765432717,0.5712641595647,0.5659445697097,0.5692723123687,0.6043377446877,0.4139121437837,0.4155998457537,0.4223413480187,0.5208841332538,0.5626937883647,0.5573387885547,0.6551800212487,0.5919086833037,0.5760940979657,0.5978541151507,0.5661229509657,0.6010862443238,0.5997919803958,0.5977140650757,0.6026632674688,0.7902219687987,0.6048734822378,0.5573530783217,0.6401439134687,0.7461930296987,0.5593819830727,0.5606521273117,0.6406133664457,0.5963725769997,0.5588669475677,0.6558090622187,0.4552063651387,0.5629633358047,0.5576060480297,0.5926771737267,0.5277225418387,0.5321458936487,0.4908371483907,0.4118409015587,0.6226978846527,0.6195291935317,0.5442311650367,0.6170530775377,0.4707123443887,0.5161915686337,0.5170334546633,0.2624943385187,0.6213437316277,0.6243533319527,0.6158567776307,0.5129417550724,0.4880250612077,0.1500499372087,0.4886489902437,0.5469041634807,0.1314003329997,0.1264924174637,0.1318351657387,0.4103653041887,0.1282859761837,0.6194621177297,0.2907881699637,0.4817421667897,0.4236653717187,0.3286440180627,0.4366627628187,0.4297514588987,0.1305825680677,0.0114192272177,0.5271453679507,0.4836972360087,0.5170469615077,0.5494113158967,0.3448505602617,0.4776166228137,0.5483470923267,0.4878143656017,0.2881357155677,0.5533420438877,0.5900282462677,0.6036122641387,0.5889037702447,0.1331140395557,0.3631855981737,0.5872289105487,0.7130338075487,0.6829378808987,0,0.7577227334587,0.3348263390627,0.6815597891587,0.5531292258677,0.2350275655847,0.4815145059077,0.2798295748957,0.7149242257487,0.4806276458847,0.6144081470997,0.4701629499267,0.4667145800187,0.5542640100797,0.1242447649667,0.1303633324787,0.5547968065377,0.5793913113197,0.3633225624657,0.6524645847787,0.6460272449087,0.5319533242187,0.4794399079817,0.6085165027258
"GW5930",0.7251088661611,0.72275857272,0.7385099435,0.721802597476,0.7223713190952,0.70901323298,0.740112788232,0.7570976788107,0.730578885293,0.724420571,0.757480283418,0.71529923104,0.709147461888,0.711052968364,0.611888797544,0.620322260659,0.69509902165,0.91486227638,0.7569990127,0.78814252026,0.758425833691,0.695106025938,0.764221017765,0.637093436493,0.642520122572,0.632942913296,0.669156121753,0.639743738046,0.634424148191,0.63775189085,0.672817323169,0.895615547085,0.897303249055,0.90404475132,0.7265527556151,0.631173366846,0.625818367036,0.72365959973,0.660388261785,0.644573676447,0.517996211732,0.634602529447,0.5212283409051,0.5199340769771,0.517856161657,0.5228053640501,0.60237445016,0.5250155788191,0.625832656803,0.70862349195,0.55834551106,0.627861561554,0.629131705793,0.709092944927,0.516514673581,0.627346526049,0.21587155996,0.71416808418,0.631442914286,0.626085626511,0.512819270308,0.7333911642,0.73781451601,0.636866569872,0.7704824802,0.691177463134,0.688008772013,0.612710743518,0.685532656019,0.61674176587,0.721860190995,0.7227020770246,0.74419774182,0.689823310109,0.692832910434,0.684336356112,0.7186103774337,0.634054482689,0.78736457987,0.634678411725,0.615383741962,0.741905384341,0.736997468805,0.7691498084,0.66932702323,0.738791027525,0.687941696211,0.772491573265,0.627771588271,0.78230695036,0.810347421364,0.5051423413,0.57578088038,0.741087619409,0.757460668779,0.595624946432,0.55217681449,0.585526539989,0.617890894378,0.826553963563,0.623646044295,0.616826670808,0.633843787083,0.769839118869,0.621821622369,0.510170342849,0.52375436072,0.509045866826,0.743619090897,0.844889001475,0.50737100713,0.63317590413,0.49509036226,0.7577227334587,0,0.816529742364,0.49371227052,0.621608804349,0.716730968886,0.627543927389,0.761532978197,0.69989522747,0.626657067366,0.682887725581,0.616192371408,0.72567629906,0.622743588561,0.734749816308,0.74086838382,0.623276385019,0.647870889801,0.845025965767,0.26529779528,0.29587970099,0.6779827457,0.625469329463,0.5286585993071
"GW5936",0.5782472527051,0.522603862584,0.591648330044,0.52164788734,0.5755097056392,0.409178663244,0.317216393836,0.3342012844147,0.111962356271,0.524265860864,0.096873493476,0.789135238224,0.508992751752,0.510898258228,0.524666384968,0.533099848083,0.494944311514,0.714707566244,0.556844302564,0.587987810124,0.097819043749,0.685433456362,0.103614227823,0.627420866917,0.632847552996,0.62327034372,0.659483552177,0.63007116847,0.624751578615,0.628079321274,0.663144753593,0.436618042529,0.438305744499,0.445047246764,0.5796911421591,0.62150079727,0.61614579746,0.713987030154,0.650715692209,0.634901106871,0.656661124056,0.624929959871,0.6598932532291,0.6585989893011,0.656521073981,0.6614702763741,0.849028977704,0.6636804911431,0.616160087227,0.698950922374,0.805000038604,0.618188991978,0.619459136217,0.699420375351,0.655179585905,0.617673956473,0.714616071124,0.514013374044,0.62177034471,0.616413056935,0.651484182632,0.586529550744,0.590952902554,0.549644157296,0.470647910464,0.681504893558,0.678336202437,0.603038173942,0.675860086443,0.529519353294,0.574998577539,0.5758404635686,0.171948580184,0.680150740533,0.683160340858,0.674663786536,0.5717487639777,0.546832070113,0.364468185474,0.547455999149,0.605711172386,0.319008989945,0.314101074409,0.346253414004,0.469172313094,0.315894633129,0.678269126635,0.056001863729,0.540549175695,0.482472380624,0.07539474,0.495469771724,0.488558467804,0.318191225013,0.334564274383,0.585952376856,0.542504244914,0.575853970413,0.608218324802,0.126818726161,0.536423631719,0.607154101232,0.546621374507,0.109232328927,0.612149052793,0.648835255173,0.662419273044,0.64771077915,0.320722696501,0.385891496919,0.646035919454,0.771840816454,0.741744889804,0.3348263390627,0.816529742364,0,0.740366798064,0.611936234773,0.128881204538,0.540321514813,0.100926188255,0.773731234654,0.53943465479,0.673215156005,0.528969958832,0.525521588924,0.613071018985,0.311853421912,0.317971989424,0.613603815443,0.638198320225,0.386028461211,0.711271593684,0.704834253814,0.590760333124,0.538246916887,0.6673235116311
